,sc_LOAD,sc_LOAD_24,sc_LOAD_168,LOAD,LOAD_24,LOAD_168,Temperature,Hour,Day,Month
2010-08-06 15:00:00,0.8503322259136212,0.8813953488372093,0.7882059800664452,264,275.0,242.0,87.04,15,4,8
2010-08-06 16:00:00,0.8700996677740864,0.9068106312292359,0.8051495016611296,271,284.0,248.0,87.08,16,4,8
2010-08-06 17:00:00,0.8842192691029901,0.9237541528239203,0.822093023255814,276,290.0,254.0,87.12,17,4,8
2010-08-06 18:00:00,0.8955149501661129,0.9294019933554818,0.8164451827242525,280,292.0,252.0,86.88,18,4,8
2010-08-06 19:00:00,0.8842192691029901,0.9096345514950166,0.791029900332226,276,285.0,243.0,84.56,19,4,8
2010-08-06 20:00:00,0.8390365448504984,0.8588039867109635,0.737375415282392,260,267.0,224.0,81.48,20,4,8
2010-08-06 21:00:00,0.8051495016611296,0.8136212624584718,0.6978405315614619,248,251.0,210.0,78.92,21,4,8
2010-08-06 22:00:00,0.7656146179401994,0.748671096345515,0.675249169435216,234,228.0,202.0,77.56,22,4,8
2010-08-06 23:00:00,0.7034883720930233,0.6808970099667774,0.6159468438538206,212,204.0,181.0,76.4,23,4,8
2010-08-07 00:00:00,0.6385382059800665,0.6131229235880399,0.5538205980066445,189,180.0,159.0,75.16,0,5,8
2010-08-07 01:00:00,0.5792358803986711,0.5566445182724252,0.49169435215946844,168,160.0,137.0,74.4,1,5,8
2010-08-07 02:00:00,0.5340531561461794,0.5142857142857142,0.454983388704319,152,145.0,124.0,73.8,2,5,8
2010-08-07 03:00:00,0.5086378737541528,0.49451827242524915,0.42956810631229236,143,138.0,115.0,73.36,3,5,8
2010-08-07 04:00:00,0.48887043189368773,0.4803986710963455,0.4154485049833887,136,133.0,110.0,73.12,4,5,8
2010-08-07 05:00:00,0.4775747508305648,0.4803986710963455,0.4098006644518273,132,133.0,108.0,72.68,5,5,8
2010-08-07 06:00:00,0.4803986710963455,0.49169435215946844,0.412624584717608,133,137.0,109.0,72.04,6,5,8
2010-08-07 07:00:00,0.4803986710963455,0.5114617940199335,0.4098006644518273,133,144.0,108.0,71.76,7,5,8
2010-08-07 08:00:00,0.5086378737541528,0.5425249169435216,0.4352159468438538,143,155.0,117.0,73.68,8,5,8
2010-08-07 09:00:00,0.5707641196013289,0.590531561461794,0.4803986710963455,165,172.0,133.0,76.2,9,5,8
2010-08-07 10:00:00,0.6300664451827243,0.6441860465116279,0.5284053156146179,186,191.0,150.0,79.08,10,5,8
2010-08-07 11:00:00,0.6893687707641196,0.7034883720930233,0.5735880398671096,207,212.0,166.0,81.64,11,5,8
2010-08-07 12:00:00,0.737375415282392,0.7514950166112957,0.6074750830564785,224,229.0,178.0,82.88,12,5,8
2010-08-07 13:00:00,0.7712624584717608,0.7825581395348837,0.6272425249169435,236,240.0,185.0,84.16,13,5,8
2010-08-07 14:00:00,0.7995016611295681,0.8192691029900332,0.6413621262458472,246,253.0,190.0,85.32,14,5,8
2010-08-07 15:00:00,0.8192691029900332,0.8503322259136212,0.6413621262458472,253,264.0,190.0,86.4,15,5,8
2010-08-07 16:00:00,0.8333887043189369,0.8700996677740864,0.6357142857142858,258,271.0,188.0,86.56,16,5,8
2010-08-07 17:00:00,0.8418604651162791,0.8842192691029901,0.6385382059800665,261,276.0,189.0,85.68,17,5,8
2010-08-07 18:00:00,0.8446843853820598,0.8955149501661129,0.6357142857142858,262,280.0,188.0,84.28,18,5,8
2010-08-07 19:00:00,0.822093023255814,0.8842192691029901,0.6215946843853821,254,276.0,183.0,83.32,19,5,8
2010-08-07 20:00:00,0.7740863787375416,0.8390365448504984,0.5990033222591362,237,260.0,175.0,80.64,20,5,8
2010-08-07 21:00:00,0.7458471760797343,0.8051495016611296,0.5990033222591362,227,248.0,175.0,77.64,21,5,8
2010-08-07 22:00:00,0.7147840531561462,0.7656146179401994,0.5961794019933555,216,234.0,174.0,76.24,22,5,8
2010-08-07 23:00:00,0.6583056478405316,0.7034883720930233,0.5622923588039866,196,212.0,162.0,75.44,23,5,8
2010-08-08 00:00:00,0.5933554817275748,0.6385382059800665,0.5114617940199335,173,189.0,144.0,74.56,0,6,8
2010-08-08 01:00:00,0.5368770764119601,0.5792358803986711,0.46910299003322253,153,168.0,129.0,73.84,1,6,8
2010-08-08 02:00:00,0.5001661129568106,0.5340531561461794,0.443687707641196,140,152.0,120.0,73.04,2,6,8
2010-08-08 03:00:00,0.4775747508305648,0.5086378737541528,0.42674418604651165,132,143.0,114.0,72.6,3,6,8
2010-08-08 04:00:00,0.4606312292358804,0.48887043189368773,0.4154485049833887,126,136.0,110.0,72.16,4,6,8
2010-08-08 05:00:00,0.45215946843853816,0.4775747508305648,0.4098006644518273,123,132.0,108.0,71.8,5,6,8
2010-08-08 06:00:00,0.4578073089700997,0.4803986710963455,0.4098006644518273,125,133.0,108.0,71.6,6,6,8
2010-08-08 07:00:00,0.4634551495016611,0.4803986710963455,0.40697674418604646,127,133.0,107.0,71.68,7,6,8
2010-08-08 08:00:00,0.49734219269102986,0.5086378737541528,0.4323920265780731,139,143.0,116.0,73.48,8,6,8
2010-08-08 09:00:00,0.5679401993355482,0.5707641196013289,0.4803986710963455,164,165.0,133.0,76.12,9,6,8
2010-08-08 10:00:00,0.6357142857142858,0.6300664451827243,0.5255813953488372,188,186.0,149.0,80.0,10,6,8
2010-08-08 11:00:00,0.6921926910299003,0.6893687707641196,0.5453488372093023,208,207.0,156.0,82.72,11,6,8
2010-08-08 12:00:00,0.7401993355481727,0.737375415282392,0.5566445182724252,225,224.0,160.0,84.6,12,6,8
2010-08-08 13:00:00,0.7853820598006644,0.7712624584717608,0.5764119601328903,241,236.0,167.0,86.2,13,6,8
2010-08-08 14:00:00,0.8192691029900332,0.7995016611295681,0.5933554817275748,253,246.0,173.0,87.0,14,6,8
2010-08-08 15:00:00,0.8333887043189369,0.8192691029900332,0.6018272425249169,258,253.0,176.0,87.88,15,6,8
2010-08-08 16:00:00,0.8446843853820598,0.8333887043189369,0.5961794019933555,262,258.0,174.0,88.16,16,6,8
2010-08-08 17:00:00,0.853156146179402,0.8418604651162791,0.590531561461794,265,261.0,172.0,88.12,17,6,8
2010-08-08 18:00:00,0.853156146179402,0.8446843853820598,0.5933554817275748,265,262.0,173.0,86.56,18,6,8
2010-08-08 19:00:00,0.8333887043189369,0.822093023255814,0.5848837209302326,258,254.0,170.0,85.16,19,6,8
2010-08-08 20:00:00,0.7825581395348837,0.7740863787375416,0.5679401993355482,240,237.0,164.0,81.72,20,6,8
2010-08-08 21:00:00,0.7627906976744186,0.7458471760797343,0.5735880398671096,233,227.0,166.0,79.24,21,6,8
2010-08-08 22:00:00,0.7289036544850499,0.7147840531561462,0.5679401993355482,221,216.0,164.0,77.64,22,6,8
2010-08-08 23:00:00,0.6583056478405316,0.6583056478405316,0.5312292358803986,196,196.0,151.0,76.6,23,6,8
2010-08-09 00:00:00,0.590531561461794,0.5933554817275748,0.4775747508305648,172,173.0,132.0,75.6,0,0,8
2010-08-09 01:00:00,0.5368770764119601,0.5368770764119601,0.44651162790697674,153,153.0,121.0,74.8,1,0,8
2010-08-09 02:00:00,0.49451827242524915,0.5001661129568106,0.42674418604651165,138,140.0,114.0,73.8,2,0,8
2010-08-09 03:00:00,0.47475083056478407,0.4775747508305648,0.4154485049833887,131,132.0,110.0,73.24,3,0,8
2010-08-09 04:00:00,0.4606312292358804,0.4606312292358804,0.40697674418604646,126,126.0,107.0,72.92,4,0,8
2010-08-09 05:00:00,0.4578073089700997,0.45215946843853816,0.4098006644518273,125,123.0,108.0,72.6,5,0,8
2010-08-09 06:00:00,0.4662790697674418,0.4578073089700997,0.42392026578073083,128,125.0,113.0,71.92,6,0,8
2010-08-09 07:00:00,0.4832225913621262,0.4634551495016611,0.443687707641196,134,127.0,120.0,71.76,7,0,8
2010-08-09 08:00:00,0.5086378737541528,0.49734219269102986,0.46910299003322253,143,139.0,129.0,74.08,8,0,8
2010-08-09 09:00:00,0.5538205980066445,0.5679401993355482,0.5086378737541528,159,164.0,143.0,77.56,9,0,8
2010-08-09 10:00:00,0.6159468438538206,0.6357142857142858,0.5453488372093023,181,188.0,156.0,81.0,10,0,8
2010-08-09 11:00:00,0.6865448504983389,0.6921926910299003,0.5961794019933555,206,208.0,174.0,84.08,11,0,8
2010-08-09 12:00:00,0.7458471760797343,0.7401993355481727,0.6441860465116279,227,225.0,191.0,86.64,12,0,8
2010-08-09 13:00:00,0.7882059800664452,0.7853820598006644,0.6808970099667774,242,241.0,204.0,88.48,13,0,8
2010-08-09 14:00:00,0.8249169435215947,0.8192691029900332,0.706312292358804,255,253.0,213.0,88.88,14,0,8
2010-08-09 15:00:00,0.8446843853820598,0.8333887043189369,0.7260797342192691,262,258.0,220.0,89.44,15,0,8
2010-08-09 16:00:00,0.8588039867109635,0.8446843853820598,0.7401993355481727,267,262.0,225.0,89.48,16,0,8
2010-08-09 17:00:00,0.8757475083056478,0.853156146179402,0.7543189368770764,273,265.0,230.0,88.84,17,0,8
2010-08-09 18:00:00,0.8870431893687708,0.853156146179402,0.7571428571428571,277,265.0,231.0,88.12,18,0,8
2010-08-09 19:00:00,0.8700996677740864,0.8333887043189369,0.748671096345515,271,258.0,228.0,85.92,19,0,8
2010-08-09 20:00:00,0.822093023255814,0.7825581395348837,0.7119601328903654,254,240.0,215.0,82.76,20,0,8
2010-08-09 21:00:00,0.7966777408637874,0.7627906976744186,0.695016611295681,245,233.0,209.0,80.52,21,0,8
2010-08-09 22:00:00,0.7571428571428571,0.7289036544850499,0.6724252491694352,231,221.0,201.0,79.12,22,0,8
2010-08-09 23:00:00,0.6808970099667774,0.6583056478405316,0.6159468438538206,204,196.0,181.0,78.08,23,0,8
2010-08-10 00:00:00,0.6102990033222592,0.590531561461794,0.5538205980066445,179,172.0,159.0,77.24,0,1,8
2010-08-10 01:00:00,0.5566445182724252,0.5368770764119601,0.5001661129568106,160,153.0,140.0,76.52,1,1,8
2010-08-10 02:00:00,0.5227574750830565,0.49451827242524915,0.4662790697674418,148,138.0,128.0,75.56,2,1,8
2010-08-10 03:00:00,0.5029900332225914,0.47475083056478407,0.44651162790697674,141,131.0,121.0,75.4,3,1,8
2010-08-10 04:00:00,0.48887043189368773,0.4606312292358804,0.42674418604651165,136,126.0,114.0,74.76,4,1,8
2010-08-10 05:00:00,0.486046511627907,0.4578073089700997,0.42674418604651165,135,125.0,114.0,74.36,5,1,8
2010-08-10 06:00:00,0.5001661129568106,0.4662790697674418,0.4352159468438538,140,128.0,117.0,74.2,6,1,8
2010-08-10 07:00:00,0.5171096345514951,0.4832225913621262,0.44933554817275745,146,134.0,122.0,74.16,7,1,8
2010-08-10 08:00:00,0.5509966777408638,0.5086378737541528,0.48887043189368773,158,143.0,136.0,76.32,8,1,8
2010-08-10 09:00:00,0.6018272425249169,0.5538205980066445,0.5397009966777409,176,159.0,154.0,79.84,9,1,8
2010-08-10 10:00:00,0.6667774086378738,0.6159468438538206,0.5961794019933555,199,181.0,174.0,83.48,10,1,8
2010-08-10 11:00:00,0.7401993355481727,0.6865448504983389,0.6526578073089702,225,206.0,194.0,86.32,11,1,8
2010-08-10 12:00:00,0.8023255813953488,0.7458471760797343,0.7006644518272426,247,227.0,211.0,88.72,12,1,8
2010-08-10 13:00:00,0.8503322259136212,0.7882059800664452,0.737375415282392,264,242.0,224.0,90.4,13,1,8
2010-08-10 14:00:00,0.8870431893687708,0.8249169435215947,0.7769102990033223,277,255.0,238.0,90.72,14,1,8
2010-08-10 15:00:00,0.9096345514950166,0.8446843853820598,0.8023255813953488,285,262.0,247.0,91.76,15,1,8
2010-08-10 16:00:00,0.9294019933554818,0.8588039867109635,0.8277408637873754,292,267.0,256.0,92.04,16,1,8
2010-08-10 17:00:00,0.9406976744186046,0.8757475083056478,0.8418604651162791,296,273.0,261.0,90.72,17,1,8
2010-08-10 18:00:00,0.9519933554817276,0.8870431893687708,0.8503322259136212,300,277.0,264.0,89.88,18,1,8
2010-08-10 19:00:00,0.9378737541528239,0.8700996677740864,0.8362126245847177,295,271.0,259.0,88.2,19,1,8
2010-08-10 20:00:00,0.8955149501661129,0.822093023255814,0.7938538205980067,280,254.0,244.0,84.92,20,1,8
2010-08-10 21:00:00,0.8757475083056478,0.7966777408637874,0.7684385382059801,273,245.0,235.0,82.88,21,1,8
2010-08-10 22:00:00,0.8362126245847177,0.7571428571428571,0.737375415282392,259,231.0,224.0,82.08,22,1,8
2010-08-10 23:00:00,0.7684385382059801,0.6808970099667774,0.6696013289036545,235,204.0,200.0,80.8,23,1,8
2010-08-11 00:00:00,0.7006644518272426,0.6102990033222592,0.5961794019933555,211,179.0,174.0,80.48,0,2,8
2010-08-11 01:00:00,0.6470099667774086,0.5566445182724252,0.5425249169435216,192,160.0,155.0,79.6,1,2,8
2010-08-11 02:00:00,0.6102990033222592,0.5227574750830565,0.5086378737541528,179,148.0,143.0,79.36,2,2,8
2010-08-11 03:00:00,0.5877076411960133,0.5029900332225914,0.486046511627907,171,141.0,135.0,78.44,3,2,8
2010-08-11 04:00:00,0.5707641196013289,0.48887043189368773,0.47192691029900335,165,136.0,130.0,78.12,4,2,8
2010-08-11 05:00:00,0.5622923588039866,0.486046511627907,0.47192691029900335,162,135.0,130.0,77.56,5,2,8
2010-08-11 06:00:00,0.5707641196013289,0.5001661129568106,0.486046511627907,165,140.0,135.0,77.28,6,2,8
2010-08-11 07:00:00,0.5820598006644518,0.5171096345514951,0.5001661129568106,169,146.0,140.0,77.24,7,2,8
2010-08-11 08:00:00,0.6074750830564785,0.5509966777408638,0.5340531561461794,178,158.0,152.0,78.88,8,2,8
2010-08-11 09:00:00,0.6611295681063123,0.6018272425249169,0.5848837209302326,197,176.0,170.0,81.24,9,2,8
2010-08-11 10:00:00,0.7204318936877077,0.6667774086378738,0.6498338870431893,218,199.0,193.0,84.24,10,2,8
2010-08-11 11:00:00,0.7882059800664452,0.7401993355481727,0.7034883720930233,242,225.0,212.0,86.8,11,2,8
2010-08-11 12:00:00,0.8446843853820598,0.8023255813953488,0.7543189368770764,262,247.0,230.0,89.24,12,2,8
2010-08-11 13:00:00,0.8898671096345515,0.8503322259136212,0.7966777408637874,278,264.0,245.0,91.0,13,2,8
2010-08-11 14:00:00,0.9294019933554818,0.8870431893687708,0.8333887043189369,292,277.0,258.0,92.24,14,2,8
2010-08-11 15:00:00,0.9548172757475083,0.9096345514950166,0.8588039867109635,301,285.0,267.0,92.92,15,2,8
2010-08-11 16:00:00,0.9717607973421927,0.9294019933554818,0.8842192691029901,307,292.0,276.0,92.64,16,2,8
2010-08-11 17:00:00,0.9802325581395349,0.9406976744186046,0.9039867109634552,310,296.0,283.0,92.04,17,2,8
2010-08-11 18:00:00,0.9717607973421927,0.9519933554817276,0.9152823920265781,307,300.0,287.0,90.6,18,2,8
2010-08-11 19:00:00,0.9294019933554818,0.9378737541528239,0.9068106312292359,292,295.0,284.0,87.92,19,2,8
2010-08-11 20:00:00,0.8616279069767442,0.8955149501661129,0.8616279069767442,268,280.0,268.0,85.68,20,2,8
2010-08-11 21:00:00,0.8390365448504984,0.8757475083056478,0.8475083056478405,260,273.0,263.0,83.88,21,2,8
2010-08-11 22:00:00,0.7882059800664452,0.8362126245847177,0.8192691029900332,242,259.0,253.0,82.8,22,2,8
2010-08-11 23:00:00,0.7204318936877077,0.7684385382059801,0.7571428571428571,218,235.0,231.0,81.16,23,2,8
2010-08-12 00:00:00,0.6583056478405316,0.7006644518272426,0.6808970099667774,196,211.0,204.0,79.84,0,3,8
2010-08-12 01:00:00,0.6102990033222592,0.6470099667774086,0.6102990033222592,179,192.0,179.0,79.24,1,3,8
2010-08-12 02:00:00,0.5679401993355482,0.6102990033222592,0.5594684385382059,164,179.0,161.0,78.76,2,3,8
2010-08-12 03:00:00,0.5368770764119601,0.5877076411960133,0.5284053156146179,153,171.0,150.0,78.04,3,3,8
2010-08-12 04:00:00,0.5284053156146179,0.5707641196013289,0.5086378737541528,150,165.0,143.0,77.36,4,3,8
2010-08-12 05:00:00,0.5255813953488372,0.5622923588039866,0.5001661129568106,149,162.0,140.0,77.2,5,3,8
2010-08-12 06:00:00,0.5340531561461794,0.5707641196013289,0.5058139534883721,152,165.0,142.0,76.88,6,3,8
2010-08-12 07:00:00,0.5566445182724252,0.5820598006644518,0.5199335548172758,160,169.0,147.0,76.64,7,3,8
2010-08-12 08:00:00,0.5820598006644518,0.6074750830564785,0.5425249169435216,169,178.0,155.0,77.68,8,3,8
2010-08-12 09:00:00,0.6244186046511628,0.6611295681063123,0.5792358803986711,184,197.0,168.0,80.16,9,3,8
2010-08-12 10:00:00,0.6724252491694352,0.7204318936877077,0.6357142857142858,201,218.0,188.0,83.04,10,3,8
2010-08-12 11:00:00,0.7289036544850499,0.7882059800664452,0.695016611295681,221,242.0,209.0,85.24,11,3,8
2010-08-12 12:00:00,0.7769102990033223,0.8446843853820598,0.7514950166112957,238,262.0,229.0,87.68,12,3,8
2010-08-12 13:00:00,0.8164451827242525,0.8898671096345515,0.7995016611295681,252,278.0,246.0,89.44,13,3,8
2010-08-12 14:00:00,0.8588039867109635,0.9294019933554818,0.8446843853820598,267,292.0,262.0,90.88,14,3,8
2010-08-12 15:00:00,0.8898671096345515,0.9548172757475083,0.8813953488372093,278,301.0,275.0,91.92,15,3,8
2010-08-12 16:00:00,0.9011627906976745,0.9717607973421927,0.9068106312292359,282,307.0,284.0,91.8,16,3,8
2010-08-12 17:00:00,0.8898671096345515,0.9802325581395349,0.9237541528239203,278,310.0,290.0,90.6,17,3,8
2010-08-12 18:00:00,0.8785714285714286,0.9717607973421927,0.9294019933554818,274,307.0,292.0,89.52,18,3,8
2010-08-12 19:00:00,0.8588039867109635,0.9294019933554818,0.9096345514950166,267,292.0,285.0,86.8,19,3,8
2010-08-12 20:00:00,0.8079734219269104,0.8616279069767442,0.8588039867109635,249,268.0,267.0,83.84,20,3,8
2010-08-12 21:00:00,0.7853820598006644,0.8390365448504984,0.8136212624584718,241,260.0,251.0,81.6,21,3,8
2010-08-12 22:00:00,0.748671096345515,0.7882059800664452,0.748671096345515,228,242.0,228.0,80.76,22,3,8
2010-08-12 23:00:00,0.6837209302325582,0.7204318936877077,0.6808970099667774,205,218.0,204.0,79.96,23,3,8
2010-08-13 00:00:00,0.6159468438538206,0.6583056478405316,0.6131229235880399,181,196.0,180.0,78.92,0,4,8
2010-08-13 01:00:00,0.5622923588039866,0.6102990033222592,0.5566445182724252,162,179.0,160.0,78.24,1,4,8
2010-08-13 02:00:00,0.5255813953488372,0.5679401993355482,0.5142857142857142,149,164.0,145.0,77.32,2,4,8
2010-08-13 03:00:00,0.5029900332225914,0.5368770764119601,0.49451827242524915,141,153.0,138.0,76.44,3,4,8
2010-08-13 04:00:00,0.48887043189368773,0.5284053156146179,0.4803986710963455,136,150.0,133.0,75.4,4,4,8
2010-08-13 05:00:00,0.486046511627907,0.5255813953488372,0.4803986710963455,135,149.0,133.0,75.16,5,4,8
2010-08-13 06:00:00,0.49451827242524915,0.5340531561461794,0.49169435215946844,138,152.0,137.0,74.96,6,4,8
2010-08-13 07:00:00,0.5142857142857142,0.5566445182724252,0.5114617940199335,145,160.0,144.0,74.6,7,4,8
2010-08-13 08:00:00,0.5453488372093023,0.5820598006644518,0.5425249169435216,156,169.0,155.0,76.52,8,4,8
2010-08-13 09:00:00,0.5933554817275748,0.6244186046511628,0.590531561461794,173,184.0,172.0,78.44,9,4,8
2010-08-13 10:00:00,0.6441860465116279,0.6724252491694352,0.6441860465116279,191,201.0,191.0,81.16,10,4,8
2010-08-13 11:00:00,0.6921926910299003,0.7289036544850499,0.7034883720930233,208,221.0,212.0,83.32,11,4,8
2010-08-13 12:00:00,0.7289036544850499,0.7769102990033223,0.7514950166112957,221,238.0,229.0,85.36,12,4,8
2010-08-13 13:00:00,0.7571428571428571,0.8164451827242525,0.7825581395348837,231,252.0,240.0,86.8,13,4,8
2010-08-13 14:00:00,0.7853820598006644,0.8588039867109635,0.8192691029900332,241,267.0,253.0,87.96,14,4,8
2010-08-13 15:00:00,0.7966777408637874,0.8898671096345515,0.8503322259136212,245,278.0,264.0,87.48,15,4,8
2010-08-13 16:00:00,0.8079734219269104,0.9011627906976745,0.8700996677740864,249,282.0,271.0,87.44,16,4,8
2010-08-13 17:00:00,0.8051495016611296,0.8898671096345515,0.8842192691029901,248,278.0,276.0,86.64,17,4,8
2010-08-13 18:00:00,0.7995016611295681,0.8785714285714286,0.8955149501661129,246,274.0,280.0,86.16,18,4,8
2010-08-13 19:00:00,0.779734219269103,0.8588039867109635,0.8842192691029901,239,267.0,276.0,84.0,19,4,8
2010-08-13 20:00:00,0.7401993355481727,0.8079734219269104,0.8390365448504984,225,249.0,260.0,81.88,20,4,8
2010-08-13 21:00:00,0.7260797342192691,0.7853820598006644,0.8051495016611296,220,241.0,248.0,80.28,21,4,8
2010-08-13 22:00:00,0.7006644518272426,0.748671096345515,0.7656146179401994,211,228.0,234.0,79.04,22,4,8
2010-08-13 23:00:00,0.6470099667774086,0.6837209302325582,0.7034883720930233,192,205.0,212.0,78.36,23,4,8
2010-08-14 00:00:00,0.5877076411960133,0.6159468438538206,0.6385382059800665,171,181.0,189.0,77.44,0,5,8
2010-08-14 01:00:00,0.5368770764119601,0.5622923588039866,0.5792358803986711,153,162.0,168.0,76.52,1,5,8
2010-08-14 02:00:00,0.5001661129568106,0.5255813953488372,0.5340531561461794,140,149.0,152.0,75.84,2,5,8
2010-08-14 03:00:00,0.4775747508305648,0.5029900332225914,0.5086378737541528,132,141.0,143.0,75.68,3,5,8
2010-08-14 04:00:00,0.4634551495016611,0.48887043189368773,0.48887043189368773,127,136.0,136.0,75.36,4,5,8
2010-08-14 05:00:00,0.454983388704319,0.486046511627907,0.4775747508305648,124,135.0,132.0,74.88,5,5,8
2010-08-14 06:00:00,0.4578073089700997,0.49451827242524915,0.4803986710963455,125,138.0,133.0,74.56,6,5,8
2010-08-14 07:00:00,0.4634551495016611,0.5142857142857142,0.4803986710963455,127,145.0,133.0,74.16,7,5,8
2010-08-14 08:00:00,0.49451827242524915,0.5453488372093023,0.5086378737541528,138,156.0,143.0,75.4,8,5,8
2010-08-14 09:00:00,0.5622923588039866,0.5933554817275748,0.5707641196013289,162,173.0,165.0,77.28,9,5,8
2010-08-14 10:00:00,0.6244186046511628,0.6441860465116279,0.6300664451827243,184,191.0,186.0,79.4,10,5,8
2010-08-14 11:00:00,0.6780730897009967,0.6921926910299003,0.6893687707641196,203,208.0,207.0,81.08,11,5,8
2010-08-14 12:00:00,0.7204318936877077,0.7289036544850499,0.737375415282392,218,221.0,224.0,82.68,12,5,8
2010-08-14 13:00:00,0.748671096345515,0.7571428571428571,0.7712624584717608,228,231.0,236.0,83.6,13,5,8
2010-08-14 14:00:00,0.7712624584717608,0.7853820598006644,0.7995016611295681,236,241.0,246.0,84.88,14,5,8
2010-08-14 15:00:00,0.7938538205980067,0.7966777408637874,0.8192691029900332,244,245.0,253.0,85.8,15,5,8
2010-08-14 16:00:00,0.8023255813953488,0.8079734219269104,0.8333887043189369,247,249.0,258.0,86.16,16,5,8
2010-08-14 17:00:00,0.8136212624584718,0.8051495016611296,0.8418604651162791,251,248.0,261.0,86.04,17,5,8
